DB_Object_Symbol,GO_ID,namespace,name,def
Hltf,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Ube2e1,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Uhrf1,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Ube2e1,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Ube2a,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Trim24,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Brca1,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Ube2b,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Trim24,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Rnf217,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Trim33,GO:0016567,biological_process,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"
Setd5,GO:0016569,biological_process,covalent chromatin modification,"""The alteration of DNA or protein in chromatin by the covalent addition or removal of chemical groups."" [GOC:mah, GOC:vw]"
Chd1,GO:0016569,biological_process,covalent chromatin modification,"""The alteration of DNA or protein in chromatin by the covalent addition or removal of chemical groups."" [GOC:mah, GOC:vw]"
Paf1,GO:0016570,biological_process,histone modification,"""The covalent alteration of one or more amino acid residues within a histone protein."" [GOC:krc]"
Ehmt1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt7,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Mecp2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Mecp2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt6,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt8,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Suz12,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Suz12,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Kmt5c,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Eed,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Kmt5b,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prmt2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Ezh2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Carm1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prdm8,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Satb1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Ehmt2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Ehmt2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Carm1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prdm9,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prdm9,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Kmt2c,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Nsd3,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Nsd1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Men1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Men1,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Ezh2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Smyd2,GO:0016571,biological_process,histone methylation,"""The modification of histones by addition of methyl groups."" [GOC:ai]"
Prkcd,GO:0016572,biological_process,histone phosphorylation,"""The modification of histones by addition of phosphate groups."" [GOC:ai]"
Baz1b,GO:0016572,biological_process,histone phosphorylation,"""The modification of histones by addition of phosphate groups."" [GOC:ai]"
Atm,GO:0016572,biological_process,histone phosphorylation,"""The modification of histones by addition of phosphate groups."" [GOC:ai]"
Kat5,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat5,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat6a,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Bmi1,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat6b,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Crebbp,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Taf1,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Msl3,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ing4,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Morf4l1,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Crebbp,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat7,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Mecp2,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat8,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ing5,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Pcgf2,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Mecp2,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Hat1,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Mbd3,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ep300,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ep300,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat2a,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ep300,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Kat2b,GO:0016573,biological_process,histone acetylation,"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"
Ring1,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Ring1,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Phc1,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Rnf2,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Rnf2,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Uhrf1,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Usp22,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Rnf20,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Suz12,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Cbx8,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Bmi1,GO:0016574,biological_process,histone ubiquitination,"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"
Sirt2,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Morf4l1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sin3b,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Baz2a,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Mta2,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sin3a,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac10,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac10,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac10,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac4,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac8,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Morf4l1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Mta3,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac11,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac2,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac2,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac3,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Prdm5,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac6,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac9,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sirt1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Mta1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac5,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sirt1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sirt1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac7,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Sirt1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Msl3,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac3,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Hdac1,GO:0016575,biological_process,histone deacetylation,"""The modification of histones by removal of acetyl groups."" [GOC:ai]"
Kdm6b,GO:0016577,biological_process,histone demethylation,"""The modification of histones by removal of methyl groups."" [GOC:ai]"
Kdm4a,GO:0016577,biological_process,histone demethylation,"""The modification of histones by removal of methyl groups."" [GOC:ai]"
Usp22,GO:0016578,biological_process,histone deubiquitination,"""The modification of histones by removal of ubiquitin groups."" [GOC:ai]"
Usp51,GO:0016578,biological_process,histone deubiquitination,"""The modification of histones by removal of ubiquitin groups."" [GOC:ai]"
Kat2a,GO:0016578,biological_process,histone deubiquitination,"""The modification of histones by removal of ubiquitin groups."" [GOC:ai]"
Usp51,GO:0016579,biological_process,protein deubiquitination,"""The removal of one or more ubiquitin groups from a protein."" [GOC:ai]"
Usp22,GO:0016579,biological_process,protein deubiquitination,"""The removal of one or more ubiquitin groups from a protein."" [GOC:ai]"
Usp22,GO:0016579,biological_process,protein deubiquitination,"""The removal of one or more ubiquitin groups from a protein."" [GOC:ai]"
Usp27x,GO:0016579,biological_process,protein deubiquitination,"""The removal of one or more ubiquitin groups from a protein."" [GOC:ai]"
Hdac2,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Sin3a,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Ing2,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Ncor1,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Ncor1,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Sin3a,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Sin3b,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Hdac1,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Morf4l1,GO:0016580,cellular_component,Sin3 complex,"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"
Rbbp7,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Rbbp7,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta2,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Rbbp4,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Rbbp4,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta2,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Chd4,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac2,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Chd5,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Chd4,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Chd3,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Chd3,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta3,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta2,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta2,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mbd3,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Mta3,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
Hdac1,GO:0016581,cellular_component,NuRD complex,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]"
